150,2198.715,2087.155,2064.390,2043.861,2035.762,2028.322,2015.206,2011.194,2007.504,1981.026,1968.384,1967.127,1957.152,1956.065,1932.496,1931.560,1929.265,1929.265,1908.305,1907.485,1906.893,1905.064,1900.873,1900.873,1895.671,1859.933,1835.182,1818.391,1817.176,1788.132,1777.456,1774.473,1768.544,1767.767,1714.323,1661.398,1619.379,1599.589,1553.925,1552.780,1531.822,1495.645,1379.419,1279.195,1200.983,1199.821,1181.509,1071.309,1064.084,1025.672,999.828,934.828,882.488,797.997,689.440,674.254,560.263,544.101,482.121,452.080,451.752,449.981,433.020,407.397,393.447,389.071,350.109,349.379,322.981,317.731,306.851,298.941,297.634,275.853,270.689,265.150,264.066,233.029,213.303,210.345,199.174,192.428,187.820,181.889,180.168,179.770,169.689,145.201,138.149,138.099,131.510,124.997,110.988,102.036,83.697,78.241,67.510,56.135,32.313,9.357
151,2158.624,2085.136,2071.353,2057.748,2055.600,2037.219,2027.665,2022.985,2022.440,1981.089,1976.359,1951.174,1949.912,1944.695,1942.834,1942.806,1942.806,1941.482,1939.162,1889.436,1885.495,1876.779,1874.119,1866.960,1861.069,1835.263,1814.282,1784.953,1766.153,1763.795,1741.028,1704.354,1667.315,1658.409,1656.817,1651.812,1543.837,1534.591,1463.411,1420.473,1411.995,1388.945,1380.768,1359.065,1328.771,1315.117,1305.884,1245.258,1242.786,1186.777,1184.686,1127.983,1085.811,963.605,950.284,949.237,908.102,898.863,876.721,688.418,594.287,592.924,562.729,551.065,527.262,522.026,446.060,383.625,376.688,358.913,356.033,352.580,350.648,348.173,342.277,335.234,325.729,307.300,306.129,303.199,292.557,283.723,222.891,214.045,203.861,187.089,175.799,166.958,162.081,154.839,142.211,130.147,111.619,107.600,101.647,88.770,85.121,81.528,67.610,58.228
152,2198.653,2140.710,2072.470,2068.306,2068.071,2065.646,2032.571,2031.752,2027.020,2025.154,2025.154,2024.282,2023.518,2004.787,2002.582,1988.049,1976.873,1915.332,1911.929,1900.344,1898.678,1866.889,1861.918,1828.244,1825.539,1793.494,1782.128,1726.820,1624.579,1600.233,1592.095,1524.338,1507.289,1455.962,1377.083,1316.937,1299.369,1284.263,1261.657,1255.903,1166.927,1149.342,1086.327,1059.263,990.944,940.052,845.885,761.330,691.794,682.039,639.825,605.540,590.348,518.309,496.405,443.574,424.568,403.261,379.803,377.952,377.609,376.783,374.714,372.039,368.923,364.350,363.937,360.345,353.794,352.251,341.630,339.001,337.519,333.952,310.267,306.309,296.556,283.102,273.458,266.873,253.753,240.591,231.533,205.109,186.942,184.462,162.156,152.511,144.494,97.455,84.391,82.720,81.543,80.358,78.546,77.136,76.828,43.735,40.449,19.310
153,2202.543,2065.354,2065.253,2040.618,2028.388,2022.942,2013.170,2005.654,1997.669,1982.592,1981.988,1981.988,1981.230,1976.913,1972.434,1960.123,1949.463,1945.993,1941.843,1940.159,1939.341,1865.351,1858.713,1856.060,1854.243,1797.216,1783.884,1780.736,1780.736,1776.016,1770.405,1764.698,1707.631,1692.468,1652.561,1591.213,1532.401,1479.052,1473.380,1459.366,1455.257,1424.146,1404.433,1386.386,1375.042,1320.333,1269.890,1247.438,1114.328,1048.538,939.947,913.886,868.763,742.077,742.077,727.585,701.757,679.991,670.534,641.592,636.750,540.224,489.229,466.256,434.211,427.751,406.774,402.189,394.060,387.111,375.435,366.391,360.581,357.220,354.539,351.873,343.036,331.343,311.938,290.605,285.146,247.346,238.643,225.220,222.800,196.613,182.788,155.112,152.188,136.723,124.553,104.850,91.012,84.203,81.556,80.067,58.402,50.733,36.240,20.113
154,2239.441,2064.688,2061.923,2059.906,2058.463,2053.687,2048.424,2033.906,2024.773,2024.569,2023.959,2023.094,1992.567,1992.567,1988.850,1985.484,1983.675,1978.075,1970.627,1966.297,1964.500,1932.619,1931.302,1872.883,1863.956,1856.583,1823.621,1823.507,1817.520,1779.752,1740.562,1728.813,1713.795,1670.566,1667.692,1617.205,1612.604,1579.469,1573.785,1560.861,1551.846,1531.315,1505.631,1422.986,1404.636,1375.381,1264.914,1263.310,1257.631,1255.563,1217.542,1192.530,1169.735,1168.633,1161.243,1136.760,1101.427,1100.802,1000.500,1000.383,978.471,956.747,931.241,922.289,919.329,845.700,841.113,784.912,780.157,754.835,619.785,550.895,494.053,430.059,409.715,401.617,372.309,308.239,305.114,297.504,276.360,273.892,259.411,259.231,248.130,242.866,238.775,223.747,222.577,208.071,189.896,163.730,160.698,115.323,87.148,79.370,54.418,44.607,10.087,9.367
155,2148.422,2115.871,2096.541,2069.048,2055.198,2045.232,2039.106,2028.804,2026.194,2026.065,2025.895,2025.895,2020.388,2004.124,1987.013,1985.182,1977.210,1975.421,1973.031,1971.745,1948.912,1944.064,1943.487,1938.342,1928.118,1927.899,1906.071,1867.971,1845.481,1827.113,1822.553,1819.506,1767.080,1751.739,1747.951,1742.747,1739.852,1702.740,1698.626,1660.606,1619.272,1585.663,1578.817,1555.455,1539.530,1491.071,1480.100,1460.325,1434.354,1373.433,1313.623,1301.593,1256.642,1187.921,1124.559,1115.221,1114.348,1089.659,1020.397,1015.734,974.181,964.427,895.115,881.358,856.296,847.489,823.779,817.411,813.052,788.822,743.441,721.627,719.445,706.720,639.530,635.111,630.930,594.706,520.380,328.434,327.197,284.297,274.788,257.309,255.967,236.204,230.159,213.365,208.203,186.843,175.629,167.138,166.732,158.992,150.533,141.899,131.385,104.948,81.617,40.395
156,2199.927,2178.763,2111.814,2103.852,2079.633,2064.654,2053.222,2018.303,1999.287,1988.648,1987.044,1987.012,1986.531,1985.410,1983.988,1983.346,1980.412,1977.377,1976.450,1952.083,1947.573,1939.560,1938.651,1934.745,1920.024,1912.751,1912.751,1906.436,1882.398,1867.318,1803.910,1789.643,1783.675,1783.675,1775.167,1751.169,1733.789,1722.621,1620.268,1617.423,1595.744,1549.843,1549.843,1493.497,1460.948,1420.231,1413.197,1405.707,1386.506,1378.984,1346.124,1331.226,1216.459,1184.265,1172.514,1056.327,1037.925,1030.023,977.492,958.766,854.407,813.519,774.532,763.411,735.062,729.842,611.847,545.768,492.260,448.686,438.164,412.006,390.525,379.297,369.048,361.700,353.930,353.853,353.702,311.562,307.742,305.434,283.143,276.792,262.420,245.745,241.329,228.507,186.654,186.471,146.021,139.532,119.873,109.218,96.531,81.471,36.152,35.561,34.054,31.525
157,2199.859,2109.338,2074.493,2072.014,2068.398,2063.336,2055.729,2043.197,2029.534,2026.932,2006.385,1985.663,1980.548,1964.845,1948.080,1945.815,1945.559,1940.390,1923.928,1920.802,1919.944,1907.702,1830.882,1822.048,1777.353,1687.903,1686.548,1645.954,1574.783,1555.646,1542.725,1536.938,1532.024,1504.209,1501.622,1445.374,1421.709,1328.745,1325.939,1166.657,1134.834,1116.336,1114.727,1099.225,1093.648,1071.033,1037.667,1035.726,1000.156,975.789,955.508,945.637,931.038,926.956,901.574,886.285,878.669,874.001,723.718,666.152,650.866,558.098,549.398,502.878,501.013,477.228,429.826,426.142,416.741,415.391,413.235,393.643,358.985,355.293,337.155,323.917,308.926,300.053,265.467,251.944,243.797,241.769,241.086,215.321,196.572,192.114,186.212,178.089,177.595,176.569,171.177,160.090,151.115,141.703,119.619,101.148,97.889,77.728,77.167,64.257
158,2157.038,2130.780,2129.571,2113.426,2111.097,2110.308,2069.480,2068.340,2067.043,2065.090,2038.935,2027.532,2021.355,2013.473,1994.481,1993.815,1991.235,1985.856,1985.734,1984.117,1983.814,1962.043,1950.440,1948.190,1943.569,1932.551,1918.853,1916.542,1877.738,1876.432,1857.007,1824.746,1780.548,1726.056,1703.790,1699.739,1694.920,1664.212,1661.647,1653.711,1647.280,1616.301,1571.541,1557.979,1463.989,1461.635,1411.097,1371.647,1347.485,1331.940,1324.094,1304.118,1184.916,1132.352,1121.845,1069.829,1041.225,1005.787,1003.157,924.438,921.767,681.732,676.508,526.843,480.577,468.457,466.711,392.469,386.586,371.107,367.038,354.058,353.310,342.791,340.744,305.586,302.521,302.521,302.205,271.931,253.971,215.683,214.953,212.936,209.819,188.895,174.374,174.374,174.050,167.133,144.005,139.833,134.922,101.039,90.447,88.991,87.361,81.683,77.174,40.206
159,2197.536,2191.349,2152.833,2114.370,2071.259,2069.515,2068.399,2041.604,2027.135,2024.135,1986.325,1975.988,1963.003,1947.697,1942.148,1942.006,1939.955,1929.074,1902.578,1902.377,1899.890,1883.579,1860.171,1824.005,1821.222,1821.183,1821.183,1814.148,1814.148,1767.362,1656.578,1625.080,1611.341,1581.651,1567.202,1550.834,1545.690,1544.856,1538.602,1497.117,1410.435,1383.159,1374.189,1353.990,1290.643,1284.453,1257.092,1208.825,1195.946,1150.622,1130.786,1128.502,1128.151,1105.130,1081.692,1053.228,1045.382,1042.750,1026.071,1006.741,865.725,849.599,715.297,701.891,656.480,594.898,397.089,391.665,388.726,380.357,368.864,368.705,363.323,354.751,352.071,349.545,329.151,281.596,270.273,252.899,249.335,237.719,220.951,216.408,212.887,209.107,200.153,197.779,191.452,171.992,170.785,160.171,158.937,126.125,105.862,104.820,79.304,78.876,68.375,45.328
