gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
190,2191.805,2155.565,2134.534,2109.854,2106.247,2106.168,2105.982,2105.938,2103.466,2100.387,2086.910,2086.631,2079.027,2073.338,2060.179,2060.062,2059.193,2024.771,2022.079,2020.612,2018.774,2016.283,2014.391,2001.187,1980.499,1954.037,1953.741,1934.042,1930.204,1928.748,1925.851,1902.312,1890.944,1883.675,1865.290,1858.182,1854.264,1848.736,1831.024,1830.363,1822.095,1818.354,1816.011,1804.477,1783.836,1779.723,1766.473,1728.542,1725.394,1673.774,1671.899,1653.343,1640.576,1636.841,1635.792,1615.384,1603.275,1602.483,1437.378,1436.645,1405.031,1376.820,1287.876,1242.432,1223.427,1162.762,1022.164,917.492,762.054,716.037,670.699,604.768,563.285,540.687,538.187,532.505,480.494,475.837,465.881,456.425,447.683,423.785,417.786,404.611,386.645,373.472,368.694,357.424,224.883,204.965,182.681,172.067,161.712,161.676,144.140,141.530,95.735,94.895,46.929,31.601
191,2153.905,2151.169,2151.114,2151.090,2148.434,2144.803,2141.523,2136.422,2110.743,2108.638,2106.819,2106.190,2101.989,2100.595,2100.268,2079.852,2077.877,2064.691,2064.656,2061.152,2039.862,2039.132,2037.182,2022.440,2021.249,2020.743,2020.058,2012.892,2007.834,1994.118,1984.141,1942.442,1933.302,1930.325,1926.016,1904.057,1897.138,1862.013,1859.062,1854.575,1808.991,1756.184,1723.979,1663.035,1660.112,1594.201,1581.839,1502.490,1486.098,1469.834,1413.894,1392.147,1371.370,1362.870,1361.405,1291.345,1212.369,1194.876,1175.733,1173.892,1160.178,1124.618,1100.467,1079.138,1053.244,1022.654,1020.569,898.051,806.773,789.383,733.023,685.693,685.285,607.459,593.935,556.545,530.832,478.060,453.157,442.372,439.627,429.287,412.455,404.150,395.754,363.725,348.990,348.389,293.023,282.652,262.662,209.684,179.821,168.576,142.131,119.402,119.035,116.267,95.459,51.306
192,2189.624,2178.286,2168.603,2149.845,2147.493,2110.661,2106.443,2103.858,2103.627,2092.905,2075.607,2068.652,2064.565,2064.361,2055.014,2046.304,2028.951,2027.755,2025.141,2021.026,2014.529,1995.925,1980.756,1974.056,1973.171,1955.983,1936.964,1931.670,1931.212,1921.878,1903.579,1891.342,1886.339,1830.212,1819.707,1779.465,1743.821,1742.530,1714.700,1714.700,1709.663,1689.430,1665.753,1650.712,1644.168,1603.349,1579.062,1572.511,1561.125,1547.711,1528.986,1506.741,1501.364,1499.672,1301.537,1297.901,1253.535,1248.101,1164.234,1151.834,1147.632,1123.236,1114.265,1101.104,1090.484,1079.695,1070.288,1022.735,1015.246,976.273,827.008,812.385,726.184,725.259,711.646,673.593,638.714,606.086,588.414,566.596,516.259,491.927,450.238,440.580,417.631,359.753,357.903,338.724,258.724,213.887,208.391,193.176,189.371,185.399,185.399,130.714,111.205,55.327,38.203,7.290
193,2152.766,2151.324,2147.310,2131.144,2127.054,2126.351,2118.790,2114.667,2107.985,2104.951,2104.334,2093.545,2089.872,2080.278,2080.002,2070.917,2066.588,2061.001,2060.411,2058.839,2034.749,2024.934,2020.712,2019.970,2008.907,2004.077,1988.286,1986.125,1985.981,1941.121,1926.025,1900.839,1885.875,1876.954,1870.182,1867.808,1865.641,1862.814,1854.007,1852.978,1848.269,1845.661,1839.573,1741.820,1726.655,1694.392,1685.382,1643.154,1614.826,1591.156,1557.076,1550.383,1512.809,1476.100,1457.042,1404.985,1321.467,1310.390,1238.814,1213.609,1164.457,1140.322,1108.688,1046.109,1042.549,1022.500,975.034,953.818,879.773,819.514,813.357,698.726,610.265,587.376,538.863,511.670,504.618,503.459,485.941,480.082,474.591,461.832,452.618,447.903,446.695,435.544,422.907,405.266,398.121,392.244,391.185,375.890,371.952,362.578,361.919,353.789,254.538,176.011,164.898,94.856
194,2168.451,2151.125,2151.099,2150.556,2149.668,2145.321,2136.214,2111.847,2109.852,2103.583,2103.535,2102.373,2100.458,2098.517,2085.844,2084.523,2070.289,2062.472,2060.978,2060.890,2059.572,2053.190,2043.179,2033.628,2028.831,2021.673,2006.206,1989.087,1979.306,1976.298,1933.523,1930.181,1927.850,1911.959,1859.846,1852.109,1773.565,1773.009,1765.241,1762.527,1761.777,1734.762,1732.360,1730.743,1730.381,1696.622,1694.933,1691.816,1687.891,1685.808,1682.142,1663.303,1651.000,1642.303,1516.779,1482.371,1370.109,1289.523,1270.081,1141.410,1129.755,1100.307,1098.826,1063.141,998.463,986.380,898.065,884.789,829.416,803.672,791.727,791.386,715.496,489.723,450.271,434.212,432.948,430.519,413.858,412.022,399.853,396.383,383.347,371.668,331.858,292.326,280.869,214.600,169.941,161.206,134.744,131.767,127.425,118.089,113.223,96.612,88.563,54.206,41.982,36.406
195,2195.186,2190.001,2164.861,2154.936,2150.898,2148.431,2132.182,2123.594,2104.967,2101.936,2096.056,2094.658,2087.625,2084.865,2075.792,2075.471,2061.921,2051.073,2037.714,2036.185,2026.614,2025.493,2018.435,2015.523,2008.312,2004.223,1960.960,1928.322,1893.478,1885.643,1857.300,1820.894,1817.880,1781.435,1773.800,1761.992,1753.503,1744.001,1728.878,1717.805,1683.065,1652.269,1650.573,1615.702,1608.310,1604.908,1600.160,1599.859,1552.072,1551.356,1540.028,1534.410,1428.633,1421.520,1416.240,1412.942,1408.070,1359.895,1273.813,1270.773,1203.690,1188.935,1185.798,1161.556,1066.195,1038.603,1003.830,970.522,927.888,919.026,830.369,700.052,693.949,693.949,591.539,586.540,578.026,555.860,555.535,512.415,512.415,484.448,458.562,453.923,444.791,441.042,440.692,437.040,415.909,403.001,366.436,364.262,362.449,351.114,265.350,241.068,203.078,143.345,50.312,46.185
196,2194.405,2190.339,2169.721,2151.449,2150.965,2149.417,2148.123,2142.834,2120.838,2120.725,2114.034,2109.719,2109.179,2103.695,2101.197,2088.707,2086.124,2083.219,2075.937,2075.645,2073.542,2071.870,2058.803,2050.358,2040.180,2039.312,2026.708,2018.998,2009.238,1976.832,1964.723,1942.012,1936.814,1933.373,1927.962,1918.260,1856.589,1775.967,1728.646,1704.063,1695.491,1690.949,1686.346,1686.346,1678.356,1651.185,1590.272,1587.038,1452.612,1444.165,1380.447,1368.988,1368.870,1349.390,1286.874,1260.863,1258.632,1184.076,1164.482,1065.508,1061.517,1049.506,1012.673,954.173,825.799,817.097,760.019,752.191,689.863,671.770,519.582,496.420,490.118,480.051,449.143,443.477,440.524,439.484,439.484,428.733,402.356,391.989,388.592,388.554,382.869,360.354,352.269,351.021,331.095,314.948,312.202,302.225,299.406,275.356,217.144,122.741,106.035,95.222,80.881,27.832
197,2154.869,2151.084,2149.754,2148.961,2132.303,2129.968,2128.214,2117.953,2114.184,2112.979,2104.173,2103.571,2097.261,2091.443,2078.734,2073.252,2065.333,2059.495,2058.640,2056.469,2054.111,2046.120,2041.304,2020.569,2015.271,1993.087,1982.607,1978.117,1932.747,1919.909,1890.958,1890.351,1854.066,1826.224,1779.292,1774.668,1773.190,1738.010,1725.009,1691.797,1688.883,1688.726,1675.759,1648.896,1642.323,1583.756,1530.155,1517.286,1498.131,1489.163,1439.222,1406.990,1398.089,1377.218,1376.236,1334.394,1256.282,1251.170,1238.747,1194.325,1187.696,1139.486,1133.422,1115.619,1077.176,1038.787,950.474,870.838,833.751,722.181,580.971,574.803,540.679,476.186,474.035,434.058,432.121,427.860,422.100,420.709,409.075,407.635,405.484,392.467,383.857,379.137,359.885,357.877,293.443,256.976,245.024,220.501,192.668,172.790,145.414,139.065,128.513,115.486,106.442,34.576
198,2196.800,2191.171,2170.227,2154.411,2151.707,2150.228,2147.642,2144.486,2144.039,2144.037,2134.255,2106.559,2104.508,2099.674,2087.149,2079.736,2078.518,2070.914,2064.117,2063.803,2057.166,2036.537,2034.317,2031.348,2025.527,2006.193,1982.280,1945.973,1929.412,1928.871,1898.049,1885.756,1882.862,1855.784,1855.719,1853.783,1804.722,1779.232,1771.988,1748.406,1737.438,1724.900,1697.902,1656.006,1655.869,1648.063,1645.180,1627.198,1556.232,1525.817,1513.630,1412.793,1403.990,1402.969,1353.613,1337.161,1322.975,1319.958,1275.040,1232.539,1206.581,1159.146,1033.135,993.549,947.674,806.116,801.208,791.182,776.426,756.821,728.826,674.370,627.775,487.466,471.656,451.533,450.487,426.378,395.115,387.433,379.002,366.223,352.625,347.857,286.632,278.452,271.659,264.677,229.649,221.999,201.841,186.836,165.708,164.419,141.974,79.108,51.546,45.498,38.226,24.963
199,2196.761,2173.196,2150.845,2145.547,2144.569,2141.292,2136.940,2128.817,2126.928,2111.033,2110.288,2107.738,2104.007,2103.610,2090.410,2087.255,2082.908,2060.214,2057.835,2033.615,2028.455,2024.638,2020.712,2014.078,1997.224,1947.420,1934.752,1933.784,1927.333,1926.263,1885.313,1882.693,1860.714,1832.622,1823.592,1795.317,1780.343,1779.030,1771.045,1769.730,1731.792,1717.230,1697.059,1683.793,1668.555,1644.819,1632.769,1591.234,1518.463,1511.105,1428.236,1393.780,1350.019,1303.229,1274.909,1249.860,1248.222,1227.254,1218.742,1176.069,1165.876,1108.921,1042.706,1029.738,996.192,950.195,946.188,937.263,906.222,882.341,849.133,809.817,747.536,731.367,543.344,516.304,494.179,483.648,480.396,456.526,445.517,423.219,414.939,407.224,397.000,374.650,366.418,362.452,350.524,291.571,287.677,260.060,255.878,222.136,220.522,194.893,148.668,113.307,103.824,64.910
200,1847.730,1830.928,1795.387,1792.652,1778.264,1764.262,1756.204,1751.616,1751.249,1751.232,1749.305,1749.286,1746.565,1739.561,1721.630,1717.326,1717.212,1716.567,1710.131,1708.846,1708.558,1708.208,1706.421,1704.929,1704.874,1703.835,1691.540,1686.493,1684.774,1684.306,1683.778,1682.604,1672.353,1652.997,1639.900,1627.952,1626.098,1624.109,1611.871,1609.651,1577.173,1545.807,1545.263,1523.931,1459.614,1457.434,1454.932,1448.902,1446.406,1440.322,1379.340,1335.625,1326.228,1283.903,1274.955,1271.146,1249.109,1245.231,1242.994,1220.324,1210.107,1180.588,1163.563,1143.039,1128.371,1111.836,1083.436,1058.289,1040.482,1001.825,918.284,903.458,812.913,805.867,801.049,750.553,724.761,683.036,626.638,454.748,454.643,420.328,402.366,382.481,378.685,369.565,332.891,315.694,286.209,258.610,244.157,239.084,226.356,219.498,204.149,179.024,163.622,96.086,45.534,40.560
201,1896.574,1834.076,1833.069,1831.200,1790.207,1780.541,1775.418,1772.919,1771.622,1758.886,1755.567,1754.348,1752.876,1746.390,1729.644,1720.122,1710.057,1708.836,1681.337,1675.836,1668.156,1666.207,1665.833,1663.892,1662.815,1658.189,1650.196,1646.015,1641.158,1633.487,1628.970,1580.185,1559.160,1549.985,1539.064,1516.839,1513.834,1471.033,1462.423,1399.800,1392.179,1382.543,1369.223,1368.890,1362.195,1311.513,1286.445,1283.341,1262.098,1235.717,1229.603,1222.494,1194.518,1181.520,1147.104,1072.192,1063.044,1043.313,1005.581,921.567,893.666,810.990,777.519,771.419,764.591,684.585,655.766,655.491,645.143,633.375,598.443,556.238,528.919,495.740,459.034,453.373,451.847,438.791,432.497,430.944,409.919,403.457,400.182,398.850,392.811,392.806,382.598,371.110,344.464,307.364,270.137,263.176,233.652,210.540,201.865,179.923,177.272,151.784,138.148,126.565
202,1873.498,1803.368,1798.676,1794.879,1793.741,1791.034,1787.333,1750.322,1749.684,1746.774,1745.878,1736.116,1726.758,1709.551,1708.930,1707.879,1706.980,1684.366,1676.010,1670.246,1669.710,1669.649,1668.577,1660.253,1653.285,1647.111,1634.490,1620.706,1614.425,1599.976,1591.879,1566.881,1529.386,1525.869,1521.371,1520.345,1455.319,1432.437,1430.592,1398.799,1398.630,1373.487,1373.185,1346.030,1339.888,1319.025,1296.535,1283.946,1225.577,1195.421,1166.814,1149.030,1101.580,1077.758,998.268,985.854,958.999,956.140,913.019,904.701,869.558,798.871,794.015,732.268,716.565,682.249,672.616,661.238,653.510,599.609,562.187,554.099,517.089,512.064,511.280,503.100,485.908,480.827,445.680,432.177,410.920,410.174,397.553,382.001,377.792,359.161,357.457,348.271,345.536,335.050,332.478,313.159,272.875,243.018,215.255,174.959,142.756,132.806,119.646,77.669
203,1838.954,1831.409,1823.982,1795.330,1794.740,1794.343,1790.329,1771.285,1769.042,1754.604,1750.748,1748.812,1726.467,1726.159,1715.498,1706.768,1706.450,1701.123,1693.132,1687.573,1672.495,1667.990,1666.235,1659.155,1649.315,1648.927,1644.541,1634.386,1631.903,1599.377,1584.961,1569.151,1553.270,1551.570,1538.986,1538.447,1533.985,1517.527,1499.730,1492.932,1437.687,1421.342,1411.733,1382.847,1380.445,1372.612,1342.781,1335.029,1328.471,1322.141,1300.014,1273.799,1263.542,1228.605,1184.942,1107.128,1078.076,1075.745,1068.007,1067.368,1031.276,1028.107,1020.489,1019.706,988.864,938.032,871.794,858.060,809.489,753.563,748.029,674.184,586.041,561.383,551.961,538.336,497.486,467.470,456.303,418.199,413.084,396.175,387.230,375.529,360.416,350.191,336.302,332.396,325.456,314.423,309.359,276.543,272.099,253.364,238.886,213.142,172.923,170.138,123.161,81.722
204,1870.040,1855.289,1842.959,1812.592,1794.472,1793.461,1791.112,1788.281,1772.974,1770.799,1754.335,1754.295,1749.019,1748.077,1743.256,1729.718,1728.237,1724.258,1716.725,1713.026,1712.122,1709.495,1708.549,1692.631,1675.022,1670.702,1666.779,1665.374,1665.374,1665.255,1664.951,1662.576,1637.630,1630.740,1629.373,1558.600,1557.348,1555.709,1555.709,1554.872,1511.770,1495.177,1493.835,1464.146,1443.127,1437.007,1403.702,1401.181,1398.908,1392.944,1381.426,1251.998,1212.936,1182.994,1165.990,1059.594,1034.066,1025.491,947.653,922.463,916.198,878.315,743.627,741.528,735.302,723.817,693.641,662.404,581.076,570.313,564.421,530.021,527.361,516.838,451.933,439.087,399.827,391.477,385.866,381.534,378.847,374.275,373.454,352.754,332.051,327.695,310.769,307.839,295.879,294.103,267.740,261.237,254.632,230.402,157.995,156.499,118.315,111.158,36.225,13.035
205,1807.751,1798.657,1795.646,1792.607,1792.371,1792.371,1790.281,1786.424,1767.553,1754.498,1752.812,1752.146,1750.984,1750.928,1748.767,1748.356,1747.943,1726.850,1719.328,1714.755,1714.752,1714.225,1712.331,1710.198,1709.863,1703.956,1692.273,1686.280,1686.280,1683.789,1676.610,1670.768,1637.281,1632.110,1626.561,1610.202,1588.389,1584.248,1584.248,1576.511,1555.189,1550.193,1549.585,1545.836,1539.235,1511.204,1472.304,1467.447,1456.198,1450.528,1390.750,1313.573,1293.411,1231.201,1165.200,1118.160,1114.907,1114.907,1004.457,968.649,925.692,855.946,781.459,717.083,705.844,681.165,668.654,568.361,522.830,519.069,490.877,478.479,474.105,464.716,453.844,435.471,408.490,404.409,396.227,390.008,382.759,376.646,373.273,361.512,357.620,333.386,320.131,313.075,298.234,269.193,263.652,128.013,125.822,122.295,119.800,110.602,103.197,90.631,80.546,25.875
206,1830.348,1826.432,1810.557,1792.488,1791.463,1790.353,1789.474,1783.320,1775.568,1774.221,1772.769,1758.345,1753.349,1753.301,1748.283,1733.874,1728.457,1709.718,1709.245,1708.233,1707.433,1701.793,1680.881,1671.407,1671.407,1668.770,1668.285,1668.035,1646.762,1634.477,1633.782,1609.845,1605.034,1594.988,1586.809,1566.870,1554.228,1544.736,1522.055,1511.895,1479.999,1433.125,1382.945,1353.445,1352.196,1320.594,1243.901,1227.155,1204.426,1163.775,1163.046,1150.218,1143.619,1122.007,1069.758,1067.657,951.028,942.497,855.473,817.647,743.348,715.102,698.609,685.802,618.891,576.645,463.792,436.047,418.300,402.001,400.002,378.362,373.846,371.180,370.010,365.186,357.305,352.669,347.654,340.482,301.433,292.511,288.907,244.226,230.891,187.452,180.440,174.676,172.584,162.986,148.100,142.272,119.055,105.471,104.968,62.933,43.946,31.441,29.694,26.824
207,1878.698,1830.980,1828.542,1826.073,1816.657,1812.655,1811.481,1794.819,1793.560,1793.523,1793.417,1791.579,1790.517,1789.913,1783.818,1781.447,1753.929,1752.497,1752.231,1750.289,1748.078,1746.970,1735.388,1730.903,1713.650,1713.151,1710.354,1709.409,1708.378,1708.314,1703.903,1703.473,1702.301,1692.523,1690.739,1670.216,1667.877,1664.297,1639.061,1623.745,1617.460,1560.012,1557.323,1552.849,1542.579,1525.167,1521.920,1514.494,1490.417,1484.110,1482.053,1476.786,1443.761,1443.389,1423.866,1401.466,1394.039,1389.064,1378.922,1358.270,1306.880,1212.410,1211.406,1208.061,1117.767,1062.579,1046.386,1038.775,1017.346,1015.730,994.117,938.775,874.399,861.740,738.431,727.626,712.989,656.452,656.404,600.210,526.318,522.218,481.273,433.385,401.917,382.061,361.970,361.164,359.418,356.390,356.061,307.710,301.067,276.600,259.336,211.925,203.462,200.208,135.083,119.245
208,1878.272,1851.283,1849.958,1839.903,1839.482,1830.958,1829.666,1794.541,1790.169,1789.316,1786.729,1786.315,1780.563,1773.304,1768.945,1755.517,1755.132,1754.174,1752.529,1751.052,1749.857,1749.016,1713.051,1710.005,1706.401,1706.191,1704.567,1700.180,1675.108,1672.900,1672.891,1643.976,1640.984,1629.386,1625.507,1595.471,1555.144,1553.392,1550.905,1550.747,1535.254,1533.667,1525.849,1524.959,1510.710,1459.124,1447.004,1406.912,1351.724,1350.732,1233.549,1220.381,1161.432,1138.948,1085.577,1069.921,1031.465,1004.942,979.771,957.154,955.440,827.572,601.856,577.303,549.903,514.750,509.835,488.992,450.923,449.586,417.969,416.166,406.218,395.489,394.864,389.989,385.298,380.165,375.524,375.391,363.689,362.182,347.421,340.179,331.575,298.165,288.797,264.984,263.457,206.572,193.896,170.269,139.343,137.446,136.973,134.429,129.646,127.919,114.454,86.788
209,1830.124,1827.583,1820.986,1815.329,1813.942,1812.500,1799.763,1790.975,1787.605,1774.840,1772.145,1768.443,1757.943,1756.614,1755.530,1747.922,1741.979,1738.011,1731.987,1717.582,1714.757,1710.931,1709.074,1705.932,1705.471,1697.792,1685.568,1664.480,1664.279,1662.432,1655.414,1648.430,1627.671,1615.171,1573.771,1526.943,1525.445,1513.821,1507.279,1496.321,1486.776,1480.527,1470.801,1464.995,1463.514,1444.707,1431.557,1426.994,1424.558,1411.410,1393.850,1381.654,1375.605,1357.956,1355.981,1328.228,1304.209,1271.116,1117.485,1085.713,1022.403,918.917,888.467,873.016,780.302,741.882,693.508,554.173,535.361,518.524,487.708,480.834,448.323,443.369,439.863,437.268,432.905,407.268,402.291,388.361,387.680,371.062,367.640,354.817,327.446,321.773,292.238,276.212,240.065,224.872,208.351,192.380,161.833,135.486,127.571,115.299,80.362,56.813,10.400,-2.017
210,1873.794,1856.730,1852.326,1834.914,1833.041,1830.212,1823.363,1801.624,1800.655,1790.940,1790.836,1757.956,1755.849,1755.332,1752.343,1752.307,1749.383,1746.521,1739.534,1736.534,1725.675,1720.007,1710.514,1710.415,1699.521,1696.168,1686.805,1669.145,1668.714,1634.024,1620.914,1617.057,1611.228,1587.799,1575.848,1574.226,1572.637,1549.730,1549.323,1514.772,1509.158,1500.665,1476.891,1475.742,1465.834,1426.256,1417.981,1391.536,1346.267,1343.677,1318.623,1281.550,1235.351,1159.336,1138.054,1114.068,1113.621,1100.913,1017.503,1000.258,992.161,981.187,972.240,948.555,929.655,878.031,859.316,661.045,660.336,619.243,612.752,560.496,551.296,523.526,465.111,437.768,402.583,399.687,372.542,372.215,339.338,327.454,314.722,288.944,265.640,234.353,222.522,219.977,212.713,174.671,128.369,111.921,101.732,95.486,72.039,35.986,34.968,33.573,9.599,-2.017
211,1865.411,1851.143,1811.137,1810.268,1797.529,1788.760,1774.184,1763.846,1762.967,1762.536,1758.001,1756.724,1754.283,1749.038,1748.354,1746.682,1737.131,1733.731,1714.571,1712.023,1708.106,1707.925,1701.330,1691.040,1679.882,1670.212,1651.068,1643.560,1633.533,1608.409,1608.409,1602.851,1601.725,1601.604,1585.039,1579.142,1569.334,1556.826,1555.251,1549.295,1523.579,1503.708,1482.783,1466.375,1462.862,1446.514,1437.830,1412.278,1402.612,1402.590,1362.580,1359.343,1350.603,1299.953,1281.940,1260.193,1193.945,1193.945,1190.556,1186.652,1169.777,1167.183,1097.386,1066.146,1048.544,960.083,954.164,878.532,826.423,781.359,769.070,675.244,572.270,564.977,556.788,521.768,514.685,476.108,469.993,447.194,444.042,430.838,406.695,403.619,393.942,369.019,366.888,349.401,336.069,310.282,300.503,266.825,251.213,164.894,156.829,120.595,67.183,45.787,35.543,10.900
212,1874.901,1871.033,1854.660,1842.485,1827.193,1824.034,1815.451,1804.780,1801.335,1792.910,1792.796,1792.193,1788.554,1780.695,1773.451,1761.304,1750.196,1748.985,1748.650,1744.003,1718.262,1716.590,1716.532,1714.913,1704.141,1687.572,1683.324,1679.199,1660.740,1656.173,1630.877,1629.091,1626.224,1611.563,1581.676,1572.783,1557.330,1552.253,1549.026,1543.727,1543.147,1510.352,1491.835,1479.563,1470.975,1462.108,1442.573,1429.055,1384.888,1377.950,1362.543,1305.583,1301.358,1287.390,1279.763,1277.846,1258.575,1234.607,1232.066,1197.733,1179.411,1176.161,1168.002,1157.010,1109.598,1068.914,958.646,955.910,929.784,927.920,883.834,868.948,751.989,667.137,651.937,639.083,619.710,613.091,582.368,533.913,480.277,433.197,413.935,401.255,394.101,374.128,333.917,286.905,261.355,220.456,198.217,193.996,123.123,115.936,107.581,104.315,82.343,40.189,26.320,16.418
213,1868.927,1841.380,1838.756,1831.988,1831.686,1831.011,1801.250,1796.211,1791.328,1788.067,1783.814,1782.027,1778.365,1754.128,1749.117,1747.260,1747.136,1745.204,1728.593,1712.227,1710.918,1708.936,1691.524,1673.583,1666.845,1654.401,1641.362,1640.661,1638.776,1637.204,1634.652,1609.538,1547.627,1540.347,1524.833,1517.578,1515.793,1508.418,1503.060,1482.739,1462.568,1441.963,1432.659,1424.687,1423.955,1400.847,1384.976,1381.885,1367.576,1352.716,1306.865,1290.038,1270.417,1258.046,1223.913,1209.908,1192.344,1184.815,1166.120,1126.525,986.299,956.728,893.301,881.817,853.591,820.982,818.817,811.000,730.422,695.750,642.766,605.003,586.939,566.665,497.834,466.190,452.492,408.247,405.718,395.951,393.865,385.012,369.635,363.030,362.426,359.382,331.669,290.555,289.093,283.591,268.869,267.199,262.469,240.806,219.430,204.629,142.190,140.138,133.258,41.675
214,1861.330,1854.082,1829.991,1799.707,1794.783,1791.102,1787.413,1786.953,1784.993,1779.481,1776.289,1772.090,1756.100,1753.868,1753.533,1749.099,1748.828,1739.146,1716.018,1713.463,1713.463,1711.103,1706.415,1706.262,1689.201,1682.873,1672.383,1670.459,1665.813,1639.874,1635.302,1623.482,1583.285,1582.223,1552.700,1546.351,1514.573,1508.923,1484.348,1471.251,1453.534,1438.214,1407.860,1363.099,1360.427,1355.565,1315.496,1304.450,1289.894,1278.593,1278.593,1210.522,1174.980,1164.569,1154.330,1130.229,1081.581,1009.626,935.206,837.235,804.900,755.063,682.545,663.501,632.438,609.013,577.645,469.194,445.123,444.933,417.234,415.447,397.522,395.858,378.742,373.945,373.603,369.521,365.859,364.875,358.920,289.682,284.768,240.486,217.399,176.744,164.922,156.636,139.510,130.922,102.813,102.291,71.317,59.116,52.787,50.670,45.287,37.795,30.814,23.198
215,1871.149,1826.652,1809.526,1796.319,1795.880,1795.505,1792.324,1786.498,1784.862,1778.788,1775.811,1771.147,1770.198,1758.598,1754.466,1754.167,1753.004,1749.879,1748.204,1746.244,1735.769,1728.769,1720.391,1709.358,1709.148,1703.689,1696.986,1690.059,1680.112,1672.554,1644.410,1644.410,1634.999,1632.687,1628.246,1604.849,1596.468,1588.717,1578.314,1568.229,1559.361,1558.678,1557.762,1545.845,1537.720,1493.731,1490.534,1416.311,1396.807,1366.095,1362.761,1360.229,1301.434,1231.922,1221.212,1221.212,1182.678,1146.606,1144.780,1116.039,1104.650,1087.818,1083.920,1076.019,1043.519,1017.599,993.358,980.294,971.426,931.791,903.210,884.567,864.276,799.856,721.354,683.925,656.590,649.989,619.782,587.281,457.553,448.697,440.556,434.405,428.343,413.004,402.034,394.832,385.454,366.269,362.295,321.323,300.128,229.434,203.339,134.613,134.432,131.568,71.152,68.736
216,1887.924,1874.052,1850.887,1828.604,1808.185,1795.321,1793.156,1793.122,1789.246,1776.414,1771.573,1759.610,1755.526,1755.166,1755.091,1754.876,1754.009,1749.532,1748.942,1722.853,1713.921,1711.946,1706.309,1702.256,1673.913,1670.813,1670.285,1668.477,1668.161,1664.591,1645.133,1635.041,1624.012,1594.750,1594.084,1575.869,1573.965,1554.779,1541.429,1529.353,1519.306,1513.895,1512.745,1495.032,1487.610,1475.782,1471.732,1451.950,1441.440,1389.770,1361.817,1309.711,1289.068,1262.632,1248.727,1158.561,1133.689,1107.240,1068.426,988.541,933.936,872.219,865.913,814.031,793.401,663.939,649.238,627.524,608.466,587.883,535.479,516.357,449.421,448.885,448.293,438.839,436.153,429.181,428.820,403.698,394.833,376.962,376.652,364.243,361.939,358.090,301.949,279.995,252.278,226.358,221.506,168.017,153.977,152.005,139.235,131.345,97.414,77.456,65.537,28.473
217,1869.968,1867.599,1838.076,1835.857,1835.290,1813.369,1797.200,1795.742,1793.271,1789.657,1787.429,1779.973,1779.014,1778.680,1777.892,1764.216,1758.465,1758.415,1756.947,1753.819,1751.947,1749.444,1735.207,1717.659,1710.887,1694.097,1670.263,1670.201,1667.528,1636.638,1631.125,1625.431,1624.594,1612.212,1601.635,1594.174,1556.186,1512.044,1428.654,1401.219,1378.394,1365.611,1309.054,1293.425,1286.752,1281.353,1259.107,1244.858,1238.316,1228.582,1206.997,1184.862,1130.938,1115.996,1114.830,1110.401,1092.937,1063.645,1023.296,994.938,991.553,966.909,897.944,850.923,689.193,630.599,621.274,573.179,544.371,538.370,538.071,526.221,525.804,509.762,501.174,442.944,439.868,414.558,413.383,411.550,405.302,401.587,393.041,371.965,367.072,353.169,346.447,300.678,251.401,249.085,246.246,218.891,204.758,199.821,177.849,173.473,126.628,59.015,54.991,40.996
218,1884.481,1876.246,1856.568,1854.212,1849.576,1848.784,1834.043,1832.831,1807.270,1802.643,1801.170,1793.299,1784.229,1784.229,1783.201,1759.038,1755.901,1755.632,1750.538,1746.996,1744.396,1738.721,1716.688,1716.466,1716.435,1712.739,1712.242,1712.242,1707.496,1685.327,1664.533,1646.671,1644.024,1633.588,1632.063,1620.883,1596.887,1596.887,1593.137,1591.828,1590.253,1577.027,1566.929,1566.929,1561.336,1554.323,1468.728,1429.928,1415.013,1376.716,1365.677,1341.188,1326.302,1312.387,1287.704,1286.204,1081.371,1024.546,1003.467,992.619,885.228,863.686,824.366,799.229,787.837,783.900,776.829,776.539,748.214,737.061,722.059,663.309,653.381,625.242,601.669,567.350,473.741,444.368,426.314,420.273,418.834,380.789,376.897,362.762,356.293,288.973,274.091,257.777,204.279,172.895,157.051,129.135,99.702,96.106,77.638,55.679,48.849,47.910,26.645,15.181
